0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-0.6371384233724338,-0.8323746795365206,-0.4036867635298737,-0.8321365931371535,1.322373647257013,-1.5362112886317838,-1.693862727424581,-0.57437786528832,0.08907826666009096,-0.27200874829090055,-0.6693825603980925,-0.6667904777455317,-0.38769143028231584,-0.7977112345437412,-0.13087148046683553,-0.9516295132592921,-0.8172676875507713,-0.23403407768800313,-1.0444786552953549,-0.7689972552879059,0.15466102835886816,-0.214614457584523,-0.3294864374136214,-0.9556655267604466,-2.2418484779006893,-1.0374525722964354,-0.1313830561734248,-0.763657840337272,-0.7186449838577619,1.4572200515988831,-0.12009108951943684,2.066933287233207,-0.06927345672832223,0.9663292507038511,0.24920931806566357,-1.3980576164225973
-0.8724249522564906,0.3810563073910261,-0.004215084359993179,-0.8321365931371535,0.402383267749411,-0.6127354103155616,-1.5484224025034494,-0.57437786528832,-0.04127211477134315,0.9262653802944122,-1.2995875517697686,-1.0278049103028104,0.3846041173825585,-0.7977112345437412,-0.13087148046683553,-0.38170364988753536,1.1161757769790628,-0.23403407768800313,-1.0444786552953549,-0.7689972552879059,0.15466102835886816,-0.214614457584523,-0.9553881828350359,-0.9556655267604466,-1.0788962911464193,-1.0374525722964354,-0.9655813447063087,-0.23706510028503544,-0.7186449838577619,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,1.7129560023363997,0.8856102855227626
0.06872116327973682,1.3344663685483842,0.3126896748574065,1.3540937363902772,-0.5176071117581909,1.1022912208431368,1.0210233377698767,1.4635398172673084,-0.9558616762902579,-0.27200874829090055,1.3161019823105216,0.2131822016128355,-0.02440766937416772,1.9944115470272081,-0.13087148046683553,1.599913579007027,-0.8172676875507713,-0.23403407768800313,2.5987199307519244,1.210637996360053,1.3799600282252502,-0.214614457584523,1.548218798850622,0.5971010365927749,1.080872055682939,1.6366370339758396,1.7362942231529765,1.15122485076177,1.6085451877278814,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,1.7129560023363997,-1.3980576164225973
0.06872116327973682,0.3810563073910261,0.1872906120785583,-0.10339314996134323,-0.5176071117581909,0.8384409698956449,0.5847023630064817,-0.57437786528832,0.03138219619043979,-0.27200874829090055,-0.9517324669266213,-1.0097541886749466,-1.4013293365924635,1.6597235945564703,-0.13087148046683553,0.31008136190252467,1.1161757769790628,-0.23403407768800313,0.7771206377282848,1.210637996360053,1.3799600282252502,-0.214614457584523,0.9223170534292076,-0.9556655267604466,0.7486000023245761,0.2995922308397021,0.5776854890795265,2.451749345133203,1.0040802080952467,2.6386608006625343,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,0.5904669316063003,-0.48266402406970454,0.12438765154097589
0.06872116327973682,0.0,0.36472541862167096,-0.10339314996134323,-0.5176071117581909,-0.019072345683704403,-0.6757804529766595,0.7770833347222545,-0.06691481275785477,-0.27200874829090055,-0.3757386576084227,-0.538179086147001,-0.1793748680832379,1.2562641450027043,-0.13087148046683553,0.8818819814037938,-0.8172676875507713,-0.23403407768800313,0.7771206377282848,1.210637996360053,1.3799600282252502,-0.214614457584523,0.9223170534292076,0.5971010365927749,-0.331284171090103,0.2995922308397021,0.07716651595979619,-0.763657840337272,0.27872223253608525,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,-0.11672735300202049,-1.3980576164225973
-0.8724249522564906,1.9845186829738557,0.24950341457222822,1.3540937363902772,-0.5176071117581909,1.1352725022115735,1.0210233377698767,0.5411139188473924,-0.8212375118610717,-0.27200874829090055,2.22413928170627,1.2623803962324271,1.189925461493628,-0.7977112345437412,-0.13087148046683553,0.21259404316788205,1.1161757769790628,-0.23403407768800313,0.7771206377282848,-0.7689972552879059,0.15466102835886816,-0.214614457584523,0.9223170534292076,0.5971010365927749,1.1224060623527343,1.6366370339758396,1.7919074423885022,-0.763657840337272,0.18805248559119003,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,-0.11672735300202049,-0.6368349824408107
-0.8724249522564906,1.5944872943185728,0.06021012220528662,1.3540937363902772,-0.5176071117581909,1.0693099394747003,0.9725432294628328,-0.3491343319532243,1.2643685910418738,-0.27200874829090055,0.5006754522561305,1.7429808595743044,1.6980146375889402,-0.7977112345437412,-0.13087148046683553,0.5875452690703536,1.1161757769790628,-0.23403407768800313,0.7771206377282848,-0.7689972552879059,0.15466102835886816,-0.214614457584523,0.2964153080077931,0.5971010365927749,1.0393380490131436,1.6366370339758396,1.7780041375796207,0.23367689461014568,2.0770055469431736,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,-1.2145373662050727,0.8856102855227626
2.4215864521203057,-2.1324793083874636,-0.7490872871896086,-1.5608800363129638,-1.4375974912657927,-0.052053627052140915,-0.7242605612837033,-0.57437786528832,-0.37249029709711834,1.5453736800634905,-1.2995875517697686,-1.167698002918756,-1.5791605482258226,0.453930012367374,-0.13087148046683553,-0.8072732912868406,-0.8172676875507713,-0.23403407768800313,-1.0444786552953549,1.210637996360053,0.15466102835886816,-0.214614457584523,-0.3294864374136214,-0.9556655267604466,-0.37281817775989834,-1.0374525722964354,-0.891430385725608,1.1352674950026114,-0.7186449838577619,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,0.6151459891333476,0.8856102855227626
-0.6371384233724338,-1.7424479197321805,-0.48227135615345673,-0.8321365931371535,-0.5176071117581909,-1.5362112886317838,0.9240631211557889,-0.57437786528832,-0.9558616762902579,-0.27200874829090055,0.2363959397454276,-0.865348415652035,-1.0253433462819326,-0.7977112345437412,-0.13087148046683553,-1.422193301766894,-0.8172676875507713,-0.23403407768800313,-1.0444786552953549,-0.7689972552879059,-1.070637971507514,-0.214614457584523,-1.5812899282564503,-0.9556655267604466,-0.580488211108875,0.2995922308397021,0.11887643038644038,-0.763657840337272,-0.7186449838577619,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,-0.11672735300202049,0.12438765154097589
-0.8724249522564906,0.0,-0.16828697031058212,-0.8321365931371535,-0.5176071117581909,0.4426655934744067,0.0029410633219550332,-0.57437786528832,0.3796955105072227,-0.27200874829090055,-0.8297573073062968,-0.5201283645191371,-0.8500525805290499,-0.7977112345437412,-0.13087148046683553,-1.2928351288305413,1.1161757769790628,-0.23403407768800313,-1.0444786552953549,-0.7689972552879059,0.15466102835886816,-0.214614457584523,-0.9553881828350359,-0.9556655267604466,0.0,-2.374497375432573,-2.216878777505635,-0.763657840337272,-0.7186449838577619,-0.35540137162206165,-0.12009108951943684,-0.26887293215144425,-0.06927345672832223,-0.09291910311651962,-1.2145373662050727,0.8856102855227626
